ts,activity,id,tag
141.293159,2,111,s
141.48341,5,102,f
141.48341,5,103,s
141.576896,2,111,f
141.740943,6,98,f
141.740943,6,99,s
141.936579,6,99,f
141.936579,6,100,s
142.144466,6,100,f
142.144466,6,101,s
142.327292,4,104,f
142.327292,4,105,s
142.494953,3,109,f
142.494953,3,110,s
142.628223,1,112,f
142.628223,1,113,s
142.628223,2,112,s
142.636661,3,110,f
142.636661,3,111,s
142.906615,1,113,f
142.906615,1,114,s
143.001128,1,114,f
143.001128,1,115,s
143.050287,4,105,f
143.050287,4,106,s
143.166895,1,115,f
143.166895,1,116,s
143.236969,4,106,f
143.236969,4,107,s
143.292906,1,116,f
143.378075,4,107,f
143.378075,4,108,s
143.423619,1,117,s
143.822498,3,111,f
144.26461,5,103,f
144.26461,5,104,s
144.373368,1,117,f
144.373368,1,118,s
144.408612,1,118,f
144.408612,1,119,s
144.467413,5,104,f
144.467413,5,105,s
145.389293,1,119,f
145.389293,1,120,s
145.683641,4,108,f
145.683641,4,109,s
145.847455,5,105,f
145.847455,5,106,s
146.304678,2,112,f
146.304678,3,112,s
146.304678,2,113,s
146.362924,4,109,f
146.362924,4,110,s
146.38317,4,110,f
146.38317,4,111,s
146.456378,5,106,f
146.456378,5,107,s
146.98718,5,107,f
146.98718,5,108,s
147.41145,6,101,f
147.41145,6,102,s
147.477744,2,113,f
147.477744,2,114,s
148.375907,3,112,f
148.375907,3,113,s
148.429985,4,111,f
148.429985,4,112,s
148.528548,3,113,f
148.719814,1,120,f
148.719814,1,121,s
148.80786,2,114,f
148.80786,3,114,s
148.80786,2,115,s
148.881897,3,114,f
148.953836,2,115,f
148.953836,3,115,s
148.953836,2,116,s
149.198172,6,102,f
149.198172,6,103,s
149.283395,1,121,f
149.283395,1,122,s
149.479548,5,108,f
149.479548,5,109,s
149.592657,6,103,f
149.592657,6,104,s
149.659887,1,122,f
149.659887,1,123,s
149.938691,6,104,f
149.938691,6,105,s
150.129342,6,105,f
150.129342,6,106,s
150.152624,6,106,f
150.152624,6,107,s
150.207962,2,116,f
150.207962,2,117,s
150.311084,1,123,f
150.311084,1,124,s
150.326124,1,124,f
150.400937,6,107,f
150.400937,6,108,s
151.105812,6,108,f
151.559968,1,125,s
151.80964,1,125,f
151.974172,1,126,s
152.025485,1,126,f
152.163263,5,109,f
152.163263,6,109,s
152.163263,5,110,s
152.232668,6,109,f
152.34095,1,127,s
152.656581,1,127,f
152.833998,5,110,f
152.833998,6,110,s
152.833998,5,111,s
153.047462,3,115,f
153.047462,3,116,s
153.058126,1,128,s
153.330552,3,116,f
153.411819,2,117,f
153.411819,3,117,s
153.411819,2,118,s
153.453145,6,110,f
153.558269,2,118,f
153.558269,2,119,s
154.002144,3,117,f
154.002144,3,118,s
154.284253,1,128,f
154.507904,5,111,f
154.507904,6,111,s
154.603594,6,111,f
154.641321,1,129,s
154.980128,4,112,f
154.980128,5,112,s
154.980128,4,113,s
155.322155,2,119,f
155.322155,2,120,s
155.323005,5,112,f
155.323005,6,112,s
155.60881,2,120,f
155.60881,2,121,s
155.663784,3,118,f
155.663784,3,119,s
155.66448,1,129,f
155.66448,1,130,s
155.740077,4,113,f
155.740077,5,113,s
155.740077,4,114,s
155.87129,4,114,f
155.87129,4,115,s
155.874324,6,112,f
155.911315,1,130,f
156.082622,5,113,f
156.082622,6,113,s
156.082622,5,114,s
156.084072,1,131,s
156.321151,4,115,f
156.321151,4,116,s
156.332241,5,114,f
156.332241,5,115,s
156.893827,2,121,f
156.893827,2,122,s
157.011083,2,122,f
157.011083,2,123,s
157.15399,2,123,f
157.15399,2,124,s
157.426337,1,131,f
157.4678,6,113,f
157.4678,6,114,s
157.521487,1,132,s
157.595558,1,132,f
157.667085,1,133,s
157.837886,4,116,f
157.837886,4,117,s
157.864041,5,115,f
157.864041,5,116,s
157.943344,2,124,f
157.943344,2,125,s
158.031619,2,125,f
158.031619,2,126,s
158.039606,6,114,f
158.039606,6,115,s
158.446759,3,119,f
158.446759,3,120,s
158.576113,6,115,f
158.950711,3,120,f
158.950711,3,121,s
159.100567,2,126,f
159.100567,2,127,s
159.136276,2,127,f
159.136276,2,128,s
159.585631,1,133,f
159.585631,1,134,s
159.620425,3,121,f
159.620425,3,122,s
159.675076,3,122,f
159.675076,3,123,s
160.31801,1,134,f
160.31801,1,135,s
161.000437,5,116,f
161.000437,6,116,s
161.26319,4,117,f
161.26319,5,117,s
161.26319,4,118,s
161.451979,1,135,f
161.451979,1,136,s
161.850425,2,128,f
161.850425,2,129,s
161.974303,6,116,f
161.974851,2,129,f
161.974851,2,130,s
162.079427,5,117,f
162.079427,6,117,s
162.375537,2,130,f
162.375537,2,131,s
162.442911,2,131,f
162.442911,2,132,s
162.757278,2,132,f
162.757278,2,133,s
162.912547,2,133,f
162.912547,2,134,s
163.073918,2,134,f
163.216833,3,123,f
163.216833,3,124,s
163.216833,2,135,s
163.384853,3,124,f
163.384853,3,125,s
163.573723,2,135,f
163.595461,3,125,f
163.595461,3,126,s
163.835716,1,136,f
163.835716,1,137,s
163.835716,2,136,s
164.443853,1,137,f
164.443853,1,138,s
164.676654,2,136,f
164.676654,2,137,s
164.719238,6,117,f
165.07691,1,138,f
165.07691,1,139,s
165.212773,2,137,f
165.791002,4,118,f
165.791002,5,118,s
165.791002,4,119,s
165.823845,4,119,f
165.823845,4,120,s
165.889674,1,139,f
165.889674,1,140,s
165.925528,3,126,f
165.925528,3,127,s
165.925528,2,138,s
166.007478,1,140,f
166.007478,1,141,s
166.248049,3,127,f
166.248049,3,128,s
166.573913,2,138,f
166.573913,2,139,s
166.881005,2,139,f
166.906555,5,118,f
166.906555,6,118,s
166.906555,5,119,s
167.14149,4,120,f
167.14149,4,121,s
167.196835,5,119,f
167.196835,5,120,s
167.248724,5,120,f
167.358029,4,121,f
167.358029,5,121,s
167.358029,4,122,s
167.581936,3,128,f
167.581936,3,129,s
167.581936,2,140,s
167.914823,2,140,f
168.077681,6,118,f
168.077681,6,119,s
168.081246,4,122,f
168.081246,4,123,s
168.247726,1,141,f
168.247726,1,142,s
168.580325,1,142,f
168.580325,1,143,s
169.430946,6,119,f
169.430946,6,120,s
169.539205,4,123,f
169.539205,4,124,s
169.553497,4,124,f
169.553497,4,125,s
169.832049,5,121,f
169.832049,5,122,s
169.884782,6,120,f
169.884782,6,121,s
170.500768,3,129,f
170.500768,3,130,s
170.500768,2,141,s
170.572253,5,122,f
170.572253,5,123,s
170.601394,4,125,f
170.601394,4,126,s
170.601833,2,141,f
170.713348,6,121,f
170.713348,6,122,s
171.463742,4,126,f
171.463742,4,127,s
171.470132,3,130,f
171.470132,3,131,s
171.470132,2,142,s
171.52062,6,122,f
171.558563,1,143,f
171.558563,1,144,s
172.000425,5,123,f
172.000425,6,123,s
172.000425,5,124,s
172.497893,5,124,f
172.497893,5,125,s
172.514786,2,142,f
172.553171,1,144,f
172.553171,1,145,s
172.764131,6,123,f
172.764131,6,124,s
173.053675,6,124,f
173.336174,5,125,f
173.336174,6,125,s
173.336174,5,126,s
173.402615,4,127,f
173.402615,4,128,s
173.508988,6,125,f
173.529316,1,145,f
173.529316,1,146,s
173.977734,4,128,f
173.977734,4,129,s
174.175446,5,126,f
174.175446,6,126,s
174.175446,5,127,s
174.29242,6,126,f
174.533204,3,131,f
174.533204,3,132,s
174.533204,2,143,s
174.726521,3,132,f
174.726521,3,133,s
174.840837,4,129,f
174.840837,4,130,s
174.894387,2,143,f
174.894387,2,144,s
174.910857,5,127,f
174.910857,6,127,s
174.910857,5,128,s
175.33263,2,144,f
175.522313,1,146,f
175.522313,1,147,s
175.628814,3,133,f
175.628814,3,134,s
175.628814,2,145,s
175.692076,1,147,f
175.692076,1,148,s
175.701387,3,134,f
175.701387,3,135,s
175.888955,4,130,f
175.888955,4,131,s
176.040056,6,127,f
176.190676,4,131,f
176.190676,4,132,s
176.215245,2,145,f
176.215245,2,146,s
176.393503,3,135,f
176.393503,3,136,s
176.627108,2,146,f
176.627108,2,147,s
176.638651,5,128,f
176.638651,6,128,s
176.638651,5,129,s
176.688791,6,128,f
176.890144,3,136,f
176.890144,3,137,s
176.939699,5,129,f
176.939699,6,129,s
176.939699,5,130,s
177.027957,2,147,f
177.181494,6,129,f
177.908637,3,137,f
177.908637,3,138,s
177.914629,3,138,f
177.914629,3,139,s
178.012619,5,130,f
178.012619,6,130,s
178.012619,5,131,s
178.088152,3,139,f
178.088152,3,140,s
178.236931,6,130,f
178.499169,3,140,f
178.499169,3,141,s
179.247611,5,131,f
179.247611,6,131,s
179.789974,3,141,f
179.789974,3,142,s
179.895916,6,131,f
180.186323,3,142,f
180.186323,3,143,s
180.607805,3,143,f
181.867407,1,148,f
181.867407,1,149,s
181.867407,2,148,s
181.881196,4,132,f
181.881196,5,132,s
181.881196,4,133,s
181.881196,3,144,s
181.888413,4,133,f
181.888413,4,134,s
181.929081,5,132,f
181.929081,6,132,s
181.929081,5,133,s
182.093387,2,148,f
182.458751,6,132,f
183.390204,4,134,f
183.390204,4,135,s
183.414615,1,149,f
183.414615,1,150,s
183.414615,2,149,s
183.921707,4,135,f
183.921707,4,136,s
184.67754,1,150,f
184.67754,1,151,s
184.768024,1,151,f
184.768024,1,152,s
184.859408,4,136,f
184.859408,4,137,s
185.495102,4,137,f
185.495102,4,138,s
185.579303,5,133,f
185.579303,6,133,s
185.579303,5,134,s
185.829236,5,134,f
185.829236,5,135,s
185.857083,6,133,f
185.857083,6,134,s
185.948436,2,149,f
185.948436,2,150,s
185.967991,5,135,f
185.967991,5,136,s
186.169472,1,152,f
186.169472,1,153,s
186.224284,1,153,f
186.224284,1,154,s
186.492172,4,138,f
186.492172,4,139,s
186.538658,2,150,f
186.538658,2,151,s
186.620342,6,134,f
186.620342,6,135,s
186.834582,5,136,f
186.834582,5,137,s
186.849469,6,135,f
186.849469,6,136,s
186.96074,5,137,f
186.96074,5,138,s
187.369065,3,144,f
187.369065,3,145,s
187.389445,4,139,f
187.389445,4,140,s
187.898841,2,151,f
187.898841,2,152,s
188.106724,2,152,f
188.106724,2,153,s
188.134485,2,153,f
188.396882,6,136,f
188.396882,6,137,s
188.516847,4,140,f
188.516847,4,141,s
188.578798,3,145,f
188.578798,3,146,s
188.662702,4,141,f
188.662702,4,142,s
188.800793,6,137,f
189.837303,3,146,f
189.837303,3,147,s
189.947293,4,142,f
189.947293,4,143,s
190.278008,1,154,f
190.278008,1,155,s
190.278008,2,154,s
190.312643,4,143,f
190.312643,4,144,s
190.341878,3,147,f
190.341878,3,148,s
190.403414,3,148,f
190.403414,3,149,s
190.435399,4,144,f
190.435399,4,145,s
190.514105,5,138,f
190.514105,6,138,s
190.514105,5,139,s
190.752389,1,155,f
190.752389,1,156,s
190.967873,4,145,f
190.967873,4,146,s
191.369992,5,139,f
191.369992,5,140,s
191.697433,6,138,f
191.697433,6,139,s
191.740505,6,139,f
192.11688,1,156,f
192.11688,1,157,s
192.280243,5,140,f
192.280243,6,140,s
192.280243,5,141,s
192.45516,5,141,f
192.45516,5,142,s
192.617477,3,149,f
192.617477,3,150,s
192.892242,4,146,f
192.892242,4,147,s
192.928886,2,154,f
192.928886,2,155,s
192.947149,2,155,f
192.947149,2,156,s
192.995583,5,142,f
192.995583,5,143,s
193.108052,4,147,f
193.108052,4,148,s
193.572777,3,150,f
193.572777,3,151,s
193.692307,1,157,f
193.692307,1,158,s
193.874347,2,156,f
193.874347,2,157,s
193.879118,5,143,f
193.879118,5,144,s
193.891518,5,144,f
193.891518,5,145,s
193.923238,6,140,f
193.923238,6,141,s
194.071449,5,145,f
194.071449,5,146,s
194.145503,4,148,f
194.145503,4,149,s
194.212736,4,149,f
194.212736,4,150,s
194.36209,3,151,f
194.36209,3,152,s
194.39952,4,150,f
194.39952,4,151,s
194.455454,6,141,f
194.455454,6,142,s
194.498476,6,142,f
194.498476,6,143,s
194.543485,5,146,f
194.543485,5,147,s
194.675072,6,143,f
194.675072,6,144,s
195.105334,6,144,f
195.105334,6,145,s
195.290567,3,152,f
195.290567,3,153,s
195.328586,4,151,f
195.328586,4,152,s
195.707082,4,152,f
195.966421,1,158,f
195.966421,1,159,s
196.331894,1,159,f
196.331894,1,160,s
196.411786,5,147,f
196.411786,5,148,s
196.479745,6,145,f
196.479745,6,146,s
196.513841,1,160,f
196.513841,1,161,s
196.520864,3,153,f
196.520864,4,153,s
196.520864,3,154,s
196.623026,4,153,f
196.673124,2,157,f
196.673124,2,158,s
196.77773,6,146,f
196.77773,6,147,s
196.84559,3,154,f
196.84559,4,154,s
196.84559,3,155,s
197.061832,3,155,f
197.061832,3,156,s
197.379956,1,161,f
197.379956,1,162,s
197.585074,6,147,f
198.003217,2,158,f
198.003217,2,159,s
198.069211,4,154,f
198.069211,4,155,s
198.087768,5,148,f
198.087768,6,148,s
198.087768,5,149,s
198.112256,4,155,f
198.13758,2,159,f
198.13758,2,160,s
198.367124,3,156,f
198.367124,4,156,s
198.367124,3,157,s
198.379708,6,148,f
198.385309,2,160,f
198.385309,2,161,s
198.460475,4,156,f
199.007912,3,157,f
199.007912,4,157,s
199.007912,3,158,s
199.236504,1,162,f
199.236504,1,163,s
199.731243,2,161,f
199.731243,2,162,s
200.095551,3,158,f
200.095551,3,159,s
200.109016,4,157,f
200.109016,4,158,s
200.164568,3,159,f
200.164568,3,160,s
200.234234,1,163,f
200.234234,1,164,s
200.301824,2,162,f
200.301824,2,163,s
200.343433,1,164,f
200.343433,1,165,s
200.553011,4,158,f
200.553011,4,159,s
200.650745,1,165,f
200.650745,1,166,s
200.85485,1,166,f
200.85485,1,167,s
200.860188,4,159,f
201.123142,1,167,f
201.123142,1,168,s
201.399169,1,168,f
201.399169,1,169,s
201.930303,3,160,f
201.930303,4,160,s
201.930303,3,161,s
202.160387,5,149,f
202.160387,6,149,s
202.160387,5,150,s
202.308941,4,160,f
202.34607,2,163,f
202.34607,2,164,s
202.39478,1,169,f
202.39478,1,170,s
202.479989,6,149,f
202.679075,5,150,f
202.679075,6,150,s
202.679075,5,151,s
202.770082,5,151,f
202.770082,5,152,s
203.237112,1,170,f
203.237112,1,171,s
203.371361,3,161,f
203.371361,4,161,s
203.371361,3,162,s
203.537713,1,171,f
203.537713,1,172,s
203.61155,1,172,f
203.61155,1,173,s
204.233541,5,152,f
204.233541,5,153,s
204.565459,2,164,f
204.565459,2,165,s
204.582733,4,161,f
204.614111,2,165,f
204.614111,2,166,s
204.667796,3,162,f
204.667796,4,162,s
204.667796,3,163,s
204.731575,2,166,f
204.731575,2,167,s
205.004523,5,153,f
205.004523,5,154,s
205.11773,5,154,f
205.11773,5,155,s
205.155157,5,155,f
205.155157,5,156,s
205.186256,4,162,f
205.809846,2,167,f
205.809846,2,168,s
205.859608,3,163,f
205.859608,4,163,s
205.859608,3,164,s
205.900951,5,156,f
205.900951,5,157,s
205.946961,6,150,f
205.946961,6,151,s
206.05105,1,173,f
206.05105,1,174,s
206.067988,3,164,f
206.067988,3,165,s
206.087086,1,174,f
206.087086,1,175,s
206.205319,1,175,f
206.205319,1,176,s
206.32173,2,168,f
206.32173,2,169,s
206.807163,2,169,f
206.807163,2,170,s
207.180013,1,176,f
207.180013,1,177,s
207.256082,1,177,f
207.256082,1,178,s
207.259387,5,157,f
207.259387,5,158,s
207.397512,6,151,f
207.397512,6,152,s
207.648412,1,178,f
207.648412,1,179,s
207.774889,5,158,f
207.774889,5,159,s
207.868141,4,163,f
207.868141,4,164,s
208.059427,3,165,f
208.059427,3,166,s
208.182816,3,166,f
208.182816,3,167,s
208.352214,4,164,f
208.352214,4,165,s
208.451695,5,159,f
208.451695,5,160,s
208.790101,2,170,f
208.790101,2,171,s
208.947536,2,171,f
208.947536,2,172,s
209.148301,5,160,f
209.148301,5,161,s
209.696155,3,167,f
209.696155,3,168,s
209.75023,1,179,f
209.75023,1,180,s
209.8552,2,172,f
209.8552,2,173,s
210.012046,2,173,f
210.012046,2,174,s
210.272877,2,174,f
210.272877,2,175,s
210.692016,5,161,f
210.692016,5,162,s
210.768753,4,165,f
210.768753,4,166,s
210.827302,6,152,f
210.827302,6,153,s
210.917803,1,180,f
210.917803,1,181,s
211.181253,4,166,f
211.181253,4,167,s
211.239217,6,153,f
211.239217,6,154,s
211.451835,2,175,f
211.451835,2,176,s
211.479632,2,176,f
211.479632,2,177,s
211.481447,4,167,f
211.566102,3,168,f
211.566102,4,168,s
211.566102,3,169,s
211.692926,5,162,f
211.692926,5,163,s
211.862076,1,181,f
211.862076,1,182,s
211.903598,3,169,f
211.903598,3,170,s
212.1635,5,163,f
212.1635,5,164,s
212.243336,5,164,f
212.243336,5,165,s
212.476688,5,165,f
212.586594,6,154,f
212.586594,6,155,s
212.586594,5,166,s
212.844785,2,177,f
212.844785,2,178,s
212.958364,1,182,f
212.958364,1,183,s
213.030871,1,183,f
213.030871,1,184,s
213.149,6,155,f
213.149,6,156,s
213.181089,6,156,f
213.181089,6,157,s
213.254836,5,166,f
213.254836,5,167,s
213.28717,6,157,f
213.28717,6,158,s
213.363872,1,184,f
213.363872,1,185,s
213.574555,3,170,f
213.574555,3,171,s
213.737862,1,185,f
213.737862,1,186,s
213.965331,3,171,f
213.965331,3,172,s
214.130794,6,158,f
214.130794,6,159,s
214.239616,4,168,f
214.239616,4,169,s
214.300153,4,169,f
214.300153,4,170,s
214.415934,2,178,f
214.415934,2,179,s
214.43696,5,167,f
214.43696,5,168,s
214.49824,3,172,f
214.49824,3,173,s
214.634218,5,168,f
214.634218,5,169,s
214.919226,3,173,f
214.919226,3,174,s
215.033548,2,179,f
215.033548,2,180,s
215.120377,2,180,f
215.120377,2,181,s
215.365645,1,186,f
215.365645,1,187,s
215.414844,1,187,f
215.414844,1,188,s
215.540138,6,159,f
215.540138,6,160,s
215.587433,5,169,f
216.107196,4,170,f
216.107196,5,170,s
216.107196,4,171,s
216.255929,5,170,f
216.686629,4,171,f
216.686629,5,171,s
216.686629,4,172,s
216.843205,3,174,f
216.843205,3,175,s
216.88006,6,160,f
216.88006,6,161,s
216.940201,3,175,f
216.940201,3,176,s
216.992964,4,172,f
216.992964,4,173,s
217.165132,6,161,f
217.165132,6,162,s
217.446955,5,171,f
217.446955,5,172,s
217.50167,4,173,f
217.50167,4,174,s
217.773681,3,176,f
217.773681,3,177,s
217.782997,5,172,f
217.782997,5,173,s
218.032617,3,177,f
218.032617,3,178,s
218.694346,1,188,f
218.694346,1,189,s
218.802535,5,173,f
218.867445,4,174,f
218.867445,4,175,s
218.880003,2,181,f
218.880003,2,182,s
218.885993,4,175,f
218.885993,4,176,s
218.938662,4,176,f
218.938662,4,177,s
219.335035,6,162,f
219.335035,6,163,s
219.335035,5,174,s
219.341627,2,182,f
219.341627,2,183,s
219.385358,2,183,f
219.385358,2,184,s
219.433804,1,189,f
219.433804,1,190,s
219.630944,6,163,f
219.630944,6,164,s
219.688684,6,164,f
219.688684,6,165,s
219.71136,3,178,f
219.71136,3,179,s
219.74796,6,165,f
219.74796,6,166,s
220.192539,2,184,f
220.192539,2,185,s
220.225983,1,190,f
220.225983,1,191,s
220.361257,5,174,f
220.361257,5,175,s
220.484762,4,177,f
220.484762,4,178,s
220.873483,2,185,f
220.873483,2,186,s
221.030408,3,179,f
221.030408,3,180,s
221.282748,6,166,f
221.282748,6,167,s
221.319676,5,175,f
221.319676,5,176,s
221.32677,5,176,f
221.32677,5,177,s
221.455413,4,178,f
221.455413,4,179,s
222.048874,1,191,f
222.048874,1,192,s
222.309319,6,167,f
222.309319,6,168,s
222.517138,3,180,f
222.517138,3,181,s
222.593271,1,192,f
222.593271,1,193,s
222.596302,3,181,f
222.596302,3,182,s
222.658486,6,168,f
222.658486,6,169,s
222.731307,5,177,f
222.731307,5,178,s
222.76797,1,193,f
222.76797,1,194,s
222.820101,4,179,f
222.820101,4,180,s
223.066269,2,186,f
223.066269,2,187,s
223.263315,2,187,f
223.263315,2,188,s
223.410991,3,182,f
223.410991,3,183,s
224.036397,4,180,f
224.036397,4,181,s
224.277792,3,183,f
224.277792,3,184,s
224.368613,4,181,f
224.368613,4,182,s
224.412296,3,184,f
224.412296,3,185,s
224.461726,1,194,f
224.461726,1,195,s
224.529771,3,185,f
224.529771,3,186,s
224.591104,3,186,f
224.591104,3,187,s
224.68859,1,195,f
224.68859,1,196,s
224.79594,1,196,f
224.79594,1,197,s
225.307466,2,188,f
225.307466,2,189,s
225.320572,4,182,f
225.320572,4,183,s
225.559059,1,197,f
225.559059,1,198,s
226.296104,2,189,f
226.296104,2,190,s
226.72529,3,187,f
226.72529,3,188,s
226.775275,6,169,f
226.775275,6,170,s
226.799688,4,183,f
226.799688,4,184,s
226.951472,3,188,f
226.951472,3,189,s
227.290021,2,190,f
227.290021,2,191,s
227.376604,1,198,f
227.376604,1,199,s
227.756254,5,178,f
227.756254,5,179,s
227.928439,3,189,f
227.928439,3,190,s
227.957735,5,179,f
227.957735,5,180,s
228.169579,1,199,f
228.169579,1,200,s
228.313751,4,184,f
228.313751,4,185,s
228.374224,6,170,f
228.374224,6,171,s
228.490675,6,171,f
228.490675,6,172,s
228.731593,3,190,f
229.018149,1,200,f
229.018149,1,201,s
229.205714,4,185,f
229.205714,4,186,s
229.635202,1,201,f
229.635202,1,202,s
229.663549,1,202,f
229.831841,5,180,f
229.831841,5,181,s
229.908136,5,181,f
229.908136,5,182,s
230.285154,2,191,f
230.285154,3,191,s
230.285154,2,192,s
230.285154,1,203,s
230.573529,6,172,f
230.573529,6,173,s
230.605186,3,191,f
230.698935,4,186,f
230.698935,4,187,s
230.905961,1,203,f
230.982428,2,192,f
230.982428,3,192,s
230.982428,2,193,s
230.982428,1,204,s
231.14751,3,192,f
231.156097,1,204,f
231.158355,6,173,f
231.158355,6,174,s
231.712237,4,187,f
231.712237,4,188,s
232.232656,4,188,f
232.232656,4,189,s
232.279848,4,189,f
232.279848,4,190,s
232.560273,6,174,f
232.560273,6,175,s
232.715144,5,182,f
232.715144,5,183,s
233.048957,5,183,f
233.048957,5,184,s
233.9243,4,190,f
233.9243,4,191,s
234.223922,5,184,f
234.223922,5,185,s
234.255289,6,175,f
234.255289,6,176,s
234.389562,5,185,f
234.389562,5,186,s
234.89229,5,186,f
234.89229,5,187,s
234.8987,5,187,f
234.930466,2,193,f
234.930466,3,193,s
234.930466,2,194,s
234.930466,1,205,s
235.228786,4,191,f
235.228786,4,192,s
235.543694,4,192,f
236.576972,6,176,f
236.576972,6,177,s
236.576972,5,188,s
236.586997,5,188,f
236.719969,2,194,f
236.719969,2,195,s
236.949566,6,177,f
236.949566,6,178,s
236.949566,5,189,s
237.222202,3,193,f
237.222202,4,193,s
237.222202,3,194,s
237.5046,4,193,f
237.520908,1,205,f
237.520908,1,206,s
237.624314,1,206,f
237.709842,3,194,f
237.709842,4,194,s
237.835988,5,189,f
238.160313,4,194,f
238.48359,2,195,f
238.48359,3,195,s
238.48359,2,196,s
238.48359,1,207,s
238.55049,1,207,f
238.847441,2,196,f
238.847441,2,197,s
238.847441,1,208,s
239.389344,2,197,f
239.389344,2,198,s
239.747143,1,208,f
239.747143,1,209,s
240.154118,2,198,f
240.154118,2,199,s
240.255736,6,178,f
240.255736,6,179,s
240.255736,5,190,s
240.257523,1,209,f
240.257523,1,210,s
240.314901,1,210,f
240.42799,6,179,f
240.42799,6,180,s
240.500792,5,190,f
240.500792,5,191,s
240.584897,5,191,f
240.837575,6,180,f
240.837575,6,181,s
240.837575,5,192,s
241.108195,6,181,f
241.108195,6,182,s
241.272832,3,195,f
241.272832,4,195,s
241.272832,3,196,s
242.037728,3,196,f
242.037728,3,197,s
242.404592,6,182,f
242.404592,6,183,s
242.983848,5,192,f
242.983848,5,193,s
243.054853,3,197,f
243.054853,3,198,s
243.164721,3,198,f
243.555465,2,199,f
243.555465,3,199,s
243.555465,2,200,s
243.555465,1,211,s
243.76267,4,195,f
243.76267,4,196,s
243.964943,2,200,f
243.964943,2,201,s
243.967492,2,201,f
243.967492,2,202,s
244.164578,3,199,f
244.164578,3,200,s
244.333014,4,196,f
244.333014,4,197,s
244.522713,1,211,f
244.522713,1,212,s
244.556677,3,200,f
244.556677,3,201,s
244.678663,3,201,f
244.914968,6,183,f
244.914968,6,184,s
245.103029,5,193,f
245.103029,5,194,s
245.112651,2,202,f
245.112651,3,202,s
245.112651,2,203,s
245.227413,1,212,f
245.227413,1,213,s
245.231249,1,213,f
245.231249,1,214,s
245.428998,1,214,f
246.019716,6,184,f
246.019716,6,185,s
246.239626,6,185,f
246.239626,6,186,s
246.314192,6,186,f
246.314192,6,187,s
246.614022,3,202,f
247.133023,2,203,f
247.133023,3,203,s
247.133023,2,204,s
247.133023,1,215,s
247.176827,5,194,f
247.176827,5,195,s
247.231171,1,215,f
247.560763,2,204,f
247.560763,2,205,s
247.560763,1,216,s
247.634935,3,203,f
247.634935,3,204,s
247.656727,1,216,f
247.720943,4,197,f
247.720943,4,198,s
247.72335,5,195,f
247.72335,5,196,s
247.848601,5,196,f
247.848601,5,197,s
247.922668,2,205,f
247.922668,2,206,s
247.922668,1,217,s
248.139711,5,197,f
248.159426,4,198,f
248.159426,5,198,s
248.159426,4,199,s
248.443236,3,204,f
248.443236,3,205,s
248.60229,4,199,f
248.60229,4,200,s
248.709652,6,187,f
248.709652,6,188,s
248.710319,6,188,f
248.710319,6,189,s
248.815624,1,217,f
248.860512,4,200,f
248.860512,4,201,s
249.297806,4,201,f
249.297806,4,202,s
249.400111,4,202,f
249.400111,4,203,s
249.464146,4,203,f
249.464146,4,204,s
249.613903,5,198,f
249.613903,5,199,s
250.290602,2,206,f
250.290602,2,207,s
250.290602,1,218,s
250.441444,4,204,f
250.481258,3,205,f
250.481258,4,205,s
250.481258,3,206,s
250.683256,6,189,f
250.683256,6,190,s
250.760412,3,206,f
251.232813,1,218,f
251.302122,4,205,f
251.302122,4,206,s
251.361148,2,207,f
251.361148,3,207,s
251.361148,2,208,s
251.361148,1,219,s
251.419593,5,199,f
251.419593,5,200,s
251.424595,4,206,f
251.484368,2,208,f
251.484368,2,209,s
251.523448,3,207,f
251.523448,4,207,s
251.523448,3,208,s
251.560795,6,190,f
251.560795,6,191,s
251.581054,3,208,f
251.644933,1,219,f
251.644933,1,220,s
251.668134,6,191,f
251.668134,6,192,s
251.806074,6,192,f
251.806074,6,193,s
251.88151,2,209,f
251.88151,3,209,s
251.88151,2,210,s
251.945847,4,207,f
251.945847,4,208,s
252.105565,6,193,f
252.105565,6,194,s
252.234173,3,209,f
252.250307,6,194,f
252.250307,6,195,s
252.258234,4,208,f
252.258234,4,209,s
252.444036,1,220,f
252.444036,1,221,s
252.857046,6,195,f
252.857046,6,196,s
252.886938,2,210,f
252.886938,3,210,s
252.886938,2,211,s
252.901978,1,221,f
252.901978,1,222,s
252.918267,4,209,f
253.088155,3,210,f
253.088155,4,210,s
253.377298,4,210,f
253.535317,6,196,f
253.535317,6,197,s
253.84184,1,222,f
254.117484,2,211,f
254.117484,3,211,s
254.117484,2,212,s
254.117484,1,223,s
